0.317239459,0.54145504,0.609698289,0.375307733,0.676503026,0.789110964,0.451631238,0.957767017,0.56110777,0.601922049,0.560116336,0.599670443,0.801328059,0.541451616,0.718880769,0.72185315,0.79804068,0.71487256,0.635615673,0.378834544,0.455220695,0.893161755,0.753852305,0.592278492,0.459138374,0.694342454,0.656364061,0.452719727,0.33969914,0.536137534,0.503543877,0.783084631,0.443539363,0.708062639,0.696544202,0.826085893,0.791665604,0.484319638,0.520752295,0.801674567,0.502162505,0.746258675,0.494219698,0.436321649,0.355433583,0.479833514,0.719207951,0.615858588,0.790309236,0.656777037,0.688665091,0.600226797,0.324237024,0.400541814,0.626714622,0.714699061,0.828347832,0.567849779,0.612191701,0.556478981,0.81330635,0.466573228,0.67076837,0.496622138,0.408823093,0.577177823,0.41241113,0.30423509,0.608187409,0.540630638,0.62206871,0.496476051,0.568729738,0.463484335,0.531315623,0.541774883,0.632765672,0.530980355,0.903265127,0.724392868,0.579355861,0.683889236,0.457378049,0.511787908,0.480659022,0.581502653,0.826567817,0.207879459,0.501784873,0.720980095,0.374890006,0.349992278,0.426599568,0.822716616,0.690663031,0.44231565,0.671325671,0.503035792,0.709703849,0.856196654
0.316428194,0.549180602,0.61985154,0.378246168,0.682600944,0.803233885,0.45266779,0.962710585,0.541665371,0.601533087,0.563207802,0.591802462,0.794173533,0.564806034,0.717254901,0.727700146,0.816979276,0.70820574,0.657150246,0.412879806,0.454944989,0.90368863,0.7528115,0.59081513,0.442941528,0.678026413,0.657664981,0.444084937,0.3272576,0.577005834,0.522845675,0.806531396,0.452202066,0.71069902,0.700235815,0.82146522,0.761736599,0.492154622,0.493221517,0.803788875,0.497541663,0.75105872,0.516422605,0.413819655,0.335036272,0.471964455,0.725149778,0.61125367,0.805241253,0.689444892,0.707559885,0.577705418,0.318649899,0.384922999,0.612283285,0.701295698,0.813729627,0.55980642,0.613049457,0.575016022,0.810675291,0.433648305,0.676786741,0.503961358,0.393042237,0.583100779,0.407919731,0.306890159,0.612280395,0.561049221,0.636739582,0.511923889,0.555956246,0.45914748,0.527024685,0.549329184,0.607910617,0.508152426,0.91626555,0.72290955,0.58288541,0.690925079,0.457535791,0.511682551,0.487381598,0.569428304,0.822485508,0.206760393,0.515142126,0.680409501,0.357632149,0.371757539,0.398934692,0.841486534,0.686923404,0.419337479,0.655984325,0.521419396,0.701900474,0.871943028
0.317372075,0.53594646,0.639397473,0.377774264,0.700579096,0.791901666,0.442208306,0.960489927,0.543795393,0.591844416,0.546215792,0.581436572,0.812162989,0.539229451,0.698346281,0.720463701,0.807006325,0.700289312,0.657543703,0.421350973,0.470452979,0.907252654,0.744015544,0.576351296,0.468527513,0.67645274,0.650753608,0.424564037,0.328863482,0.55935327,0.507226564,0.81520592,0.446971049,0.725389975,0.740407266,0.819919704,0.754778003,0.491496788,0.487685337,0.793690265,0.480594073,0.767232106,0.514523579,0.414506637,0.337274845,0.465679611,0.739094431,0.650133056,0.813350729,0.67529522,0.704073919,0.578863758,0.323266137,0.37789043,0.626436434,0.716499817,0.816998137,0.572697659,0.628906651,0.561228813,0.808012526,0.420726771,0.656203955,0.491913922,0.359671281,0.558609826,0.403830887,0.298873356,0.627426653,0.590229559,0.648520417,0.513578499,0.512709294,0.446363623,0.515254871,0.536456765,0.619566581,0.480212571,0.913333418,0.691368994,0.587927377,0.712179932,0.458568662,0.508747845,0.489481951,0.532217597,0.81302307,0.205894448,0.514722468,0.676887712,0.366809798,0.379267112,0.381359392,0.865021811,0.653040158,0.407863387,0.654852739,0.515120333,0.682387794,0.872857284
0.324086441,0.531533821,0.611151426,0.369776397,0.689728976,0.800193855,0.451084207,0.960748511,0.547921456,0.566806001,0.554507098,0.60248787,0.815989242,0.522752468,0.674906684,0.715028073,0.791520192,0.683428593,0.650056378,0.444328666,0.497118495,0.893502315,0.752668123,0.633680077,0.443371396,0.674794822,0.662923955,0.453259555,0.319654919,0.515072325,0.519861069,0.799247367,0.463604393,0.736910264,0.750070166,0.817326934,0.743705901,0.482083184,0.49271161,0.794386257,0.473234999,0.794673949,0.494141029,0.410963328,0.345943554,0.471765206,0.729658767,0.636264136,0.810642508,0.6637581,0.717018332,0.571946331,0.345488162,0.358569627,0.61812857,0.708530985,0.801770292,0.582553187,0.613192844,0.548484321,0.81514136,0.439801812,0.663851933,0.492786091,0.345307025,0.550627326,0.406398687,0.304623046,0.585425243,0.561138784,0.634109211,0.48076269,0.515832065,0.412054337,0.500888035,0.522266375,0.64085924,0.468609223,0.909261735,0.712821773,0.593615729,0.709914782,0.474572578,0.516681623,0.470685225,0.557557048,0.813973083,0.202283537,0.527842987,0.686201293,0.377110614,0.375500246,0.41318955,0.873753122,0.678758557,0.405858832,0.678736371,0.530106013,0.646431178,0.863061405
0.335495832,0.536457138,0.608503164,0.359558842,0.681509671,0.785234529,0.465437914,0.955491751,0.545517983,0.585641292,0.55456553,0.586709156,0.806197039,0.530139785,0.653327242,0.704146078,0.799522757,0.683375576,0.65741475,0.458246398,0.494551942,0.908776156,0.766767882,0.621403174,0.495286771,0.685635805,0.63639416,0.458460364,0.327237424,0.499345369,0.506214404,0.789658999,0.475276733,0.766394166,0.724688922,0.812340065,0.731624317,0.487826034,0.48887748,0.806479792,0.483743737,0.810277149,0.493206859,0.41700458,0.349421454,0.476229877,0.739760496,0.61780764,0.81298838,0.659488588,0.702377808,0.579192047,0.365346434,0.341935339,0.627783263,0.71304292,0.803534973,0.588969854,0.624861436,0.52771204,0.815619179,0.474102127,0.671431437,0.488826508,0.331470844,0.529260792,0.401708095,0.301527695,0.603199766,0.553679862,0.619210264,0.495909388,0.532039271,0.390779417,0.503063306,0.51814542,0.645533315,0.462183477,0.920346694,0.722101747,0.619439813,0.725110318,0.480263209,0.519306046,0.477260594,0.541961571,0.806241335,0.203063087,0.510695521,0.70392654,0.3780935,0.387334429,0.424864231,0.867542733,0.67093717,0.393813948,0.685461137,0.53485838,0.651720742,0.868243911
0.349435993,0.517524458,0.640972537,0.345027716,0.688467072,0.773628965,0.497362263,0.960235069,0.566920971,0.598206333,0.555940134,0.609605702,0.787984997,0.549031387,0.660180115,0.713557654,0.818503218,0.647302128,0.640824278,0.455451388,0.481831631,0.913711107,0.757819708,0.620542412,0.485657999,0.686688255,0.642608981,0.46575253,0.326919269,0.505866208,0.505499889,0.784046128,0.461558605,0.755256476,0.710574912,0.805377284,0.723438989,0.487837136,0.496865304,0.800841541,0.474164258,0.786538392,0.530267418,0.427070776,0.380352836,0.447668157,0.740438749,0.600037239,0.828363325,0.6605397,0.685754656,0.585467005,0.368635579,0.327203189,0.605682896,0.693163621,0.82629142,0.611546216,0.65496507,0.511718548,0.804302561,0.483487291,0.659316144,0.503679883,0.330133345,0.559293656,0.400104694,0.299937667,0.584966272,0.554918279,0.57935357,0.473946627,0.546092693,0.390982802,0.521220272,0.493737544,0.672886983,0.480375653,0.92836357,0.685387488,0.617971526,0.764706202,0.502522135,0.503732195,0.482711379,0.537916281,0.814267231,0.222326609,0.520502328,0.697213889,0.368228431,0.371516497,0.439721311,0.858351437,0.655675552,0.389409474,0.679139973,0.505236135,0.633029063,0.876816209
0.355635276,0.527545716,0.621494924,0.350211743,0.700985535,0.76543856,0.47266331,0.95938133,0.586735788,0.580591986,0.547982038,0.603307812,0.778444406,0.519346359,0.670481589,0.712119305,0.803194027,0.649924977,0.58568397,0.443396194,0.489678893,0.917561979,0.751643596,0.62316984,0.511384962,0.702847851,0.615217931,0.480464798,0.321565049,0.484726962,0.49648731,0.7567619,0.445839537,0.730441081,0.695286076,0.809778,0.709428789,0.513360847,0.503172993,0.80220925,0.470808766,0.801307526,0.556001016,0.416805464,0.379446516,0.446194199,0.759188343,0.616441194,0.828751759,0.660588347,0.681022389,0.602708032,0.370221798,0.340006574,0.610142759,0.690805956,0.837289333,0.594933493,0.659234316,0.540551079,0.808605291,0.439006753,0.664254542,0.482334055,0.319330945,0.569430498,0.38964331,0.29267982,0.582324109,0.57443955,0.568068419,0.478655229,0.54368732,0.411637472,0.526085261,0.501252073,0.653298695,0.482957461,0.936702024,0.705016847,0.632322118,0.752008804,0.500056959,0.482819301,0.507167117,0.513287645,0.820287625,0.233603912,0.525929312,0.705093828,0.378060003,0.370070101,0.415065827,0.869529546,0.664187932,0.383948336,0.673364839,0.517866763,0.628502979,0.878017888
0.352296647,0.542059997,0.61877959,0.336430498,0.693067332,0.765606524,0.472974839,0.956473104,0.594320184,0.574813951,0.536847164,0.603502611,0.781374887,0.519498727,0.688774978,0.712097245,0.811203622,0.657881608,0.598742239,0.432341017,0.496547955,0.92390359,0.742719028,0.609905623,0.516611074,0.700265828,0.616638869,0.473756514,0.312414888,0.453800359,0.483324468,0.730280124,0.457208715,0.713572368,0.684416613,0.815571382,0.716734313,0.524196614,0.507572924,0.829297791,0.450695006,0.815935527,0.552978308,0.41442595,0.379929006,0.443898468,0.767948721,0.624820585,0.837231349,0.684925291,0.67407116,0.592789073,0.37214633,0.356353901,0.611867051,0.680542332,0.848121688,0.585158686,0.658691258,0.538462205,0.805104295,0.445264158,0.646137104,0.491577094,0.315342493,0.585580288,0.374385626,0.270859753,0.577085214,0.583988329,0.57285997,0.481363327,0.54351365,0.441123977,0.510716999,0.481317693,0.658901567,0.505706895,0.935456044,0.687423232,0.62225772,0.765929541,0.490355526,0.473670667,0.509129617,0.512910624,0.829172654,0.223111165,0.508197938,0.690956708,0.389783619,0.349919157,0.42772748,0.847590404,0.663309592,0.38545617,0.668020559,0.511963918,0.628093284,0.86336301
0.347337516,0.562767002,0.603645448,0.33661725,0.686783679,0.774772881,0.499121663,0.95345928,0.593019863,0.588554081,0.557438364,0.588764376,0.784385119,0.516391607,0.684539168,0.690178146,0.822854327,0.674011947,0.615563557,0.420368274,0.496575664,0.917033092,0.73767956,0.606908334,0.524659635,0.708735217,0.64188768,0.445548138,0.289158241,0.461592158,0.497489782,0.702734121,0.434323723,0.720018781,0.666240279,0.807639376,0.724309348,0.554422341,0.504825548,0.863334234,0.467194769,0.82383573,0.541233151,0.419430588,0.381590108,0.439575853,0.784271028,0.635551,0.815825422,0.697448917,0.661883594,0.599992649,0.38074163,0.372701353,0.638461554,0.692538013,0.840898431,0.59276967,0.661767502,0.523243711,0.793050493,0.429143413,0.659218813,0.492603776,0.326625961,0.567852392,0.378115552,0.284833737,0.590573465,0.581365395,0.599892165,0.499145747,0.57854359,0.43289093,0.49942741,0.478032217,0.651252501,0.526697317,0.945138583,0.676423568,0.633423199,0.754967578,0.490508586,0.47425267,0.511613421,0.532768061,0.810044849,0.201706931,0.510593343,0.694476012,0.426257057,0.35272723,0.430261296,0.842954281,0.649397869,0.379386,0.665180587,0.528902633,0.62914205,0.856589939
0.322343954,0.518112576,0.610495857,0.329297571,0.701835722,0.784086378,0.489557172,0.963517965,0.591509174,0.542176253,0.569636305,0.580216174,0.775021741,0.538584221,0.692664624,0.676407603,0.823456842,0.673660201,0.615685467,0.410428626,0.501933633,0.915705545,0.724840844,0.601531454,0.522274571,0.685379969,0.654001328,0.4330855,0.288858867,0.490788502,0.482247788,0.697317258,0.430814015,0.739872793,0.6411369,0.810143678,0.737559035,0.542408504,0.498898571,0.847034735,0.457135952,0.831013613,0.555618408,0.414190951,0.37924091,0.446939998,0.782057349,0.624855531,0.803229293,0.701795727,0.671333643,0.605258686,0.392573025,0.376370462,0.645273388,0.709993689,0.845263153,0.587787621,0.684807284,0.517196802,0.795379159,0.452459341,0.690656417,0.510807232,0.301753824,0.555785048,0.359504901,0.292879099,0.583132872,0.594065867,0.611182872,0.508303341,0.572208518,0.42014431,0.501797249,0.467234184,0.666698738,0.525784791,0.94257775,0.670776681,0.618781941,0.750420108,0.475873473,0.489488366,0.520775813,0.511980644,0.799157532,0.218794504,0.509739476,0.680431071,0.428555,0.348851389,0.409093745,0.819807094,0.670526017,0.383121881,0.637972886,0.56236927,0.599939691,0.863578126
