0.0,0.6166160175378654
0.0,0.6691526504875114
0.0,0.7618510802873648
0.0,0.7675014764021926
0.0,0.5777205980481634
0.0,0.7282021373214923
0.0,0.6242774429521766
0.0,0.6778652078720119
0.0,0.7029591695234656
0.0,0.6126501337105988
0.0,0.5481434564380786
0.0,0.6438860331360994
0.0,0.539632767972474
0.0,0.5386318545709154
0.0,0.5533277187639255
0.0,0.6859369762747306
18.0,0.588177531585105
18.0,0.5660570896365491
18.0,0.5895406941050033
18.0,0.4851021499375998
18.0,0.5143118920524951
18.0,0.5980052534324688
18.0,0.5761242086439631
18.0,0.5145452552553917
18.0,0.5756162790953256
18.0,0.5619193084881426
18.0,0.6583603656458868
18.0,0.5615253785696487
18.0,0.5871419839082909
18.0,0.5993101558433747
18.0,0.5743084552537111
18.0,0.550566477154433
18.0,0.6577393302919438
18.0,0.6098109836950668
18.0,0.5072223185861708
18.0,0.45255632350481484
18.0,0.5402942611584368
18.0,0.5967237818381246
18.0,0.6286814019343697
18.0,0.6075105784888515
18.0,0.6522213461480778
18.0,0.6876799034275953
18.0,0.6223648084056425
18.0,0.584917954453582
18.0,0.561957652834111
18.0,0.5909240588996905
18.0,0.5517169260037983
18.0,0.5063700990256006
18.0,0.6229702086416672
18.0,0.5860462727638055
18.0,0.6552298449606794
18.0,0.6099458328914753
18.0,0.5940516284483498
18.0,0.5051442356291208
18.0,0.6584102388679225
18.0,0.4661944894016224
18.0,0.5382428198526124
18.0,0.5749590807985843
18.0,0.6047549341385307
18.0,0.56426132631885
18.0,0.5904810724210592
18.0,0.6661490100773401
18.0,0.5486880911201115
18.0,0.5757484250813071
18.0,0.5809655924389062
18.0,0.6490018390356675
18.0,0.6076061360119495
18.0,0.6278155182702911
18.0,0.5294045241777772
18.0,0.4593803627206345
18.0,0.590839469500198
18.0,0.49410221395652504
18.0,0.4672149483975068
18.0,0.5558514299450003
18.0,0.5300713816227172
18.0,0.61482316402477
18.0,0.5717820837864072
18.0,0.5570935238602777
18.0,0.5501825898983446
18.0,0.6008830022479422
18.0,0.49297578458391683
18.0,0.6804876686990131
18.0,0.6408113005637148
18.0,0.515727141056979
18.0,0.5699633909472054
18.0,0.623996031323726
18.0,0.5939466420696418
18.0,0.6072694864650132
18.0,0.6276418703191761
18.0,0.5707760935796973
18.0,0.5281741471796598
18.0,0.4777517002474951
18.0,0.5998180038155884
18.0,0.5616336105130739
18.0,0.6531839614614797
