0.0,0.7688342819310727
0.0,0.8630745466999313
0.0,0.7236710909585176
0.0,0.6935237031603457
0.0,0.3482517692972864
0.0,0.8653076143351549
0.0,0.7302523732549155
0.0,0.8394225433868634
56.0,0.5965997556350716
56.0,0.5428596922030353
56.0,0.522536080148244
56.0,0.46916129130797213
56.0,0.6787252720951636
56.0,0.8468802490587439
56.0,0.45070312733039725
56.0,0.42235093681038516
56.0,0.5620230673413141
56.0,0.6709944526148874
56.0,0.516637105401288
56.0,0.5757121237908228
56.0,0.6016822528146079
56.0,0.446347204154398
56.0,0.8498372255251354
56.0,0.4903107511930202
56.0,0.8143845495248438
56.0,0.35045261002401884
56.0,0.49769714874806925
56.0,0.6146146787618375
56.0,0.5930806616422203
56.0,0.58619698955172
56.0,0.48900186511178956
56.0,0.5308379803990426
56.0,0.5647208332857105
56.0,0.4810875091337437
56.0,0.6196953568244454
56.0,0.543739778221272
56.0,0.5180559572311416
56.0,0.6504917597152144
56.0,0.6791956167037043
56.0,0.5208072995503165
56.0,0.5612633843499707
56.0,0.6312786733049427
56.0,0.5458088783819794
56.0,0.5378318035496524
56.0,0.4027530241772324
56.0,0.6331457225179604
56.0,0.48728281092421694
56.0,0.4828767082795133
56.0,0.5838298545109216
56.0,0.4172499386190912
56.0,0.5455434759026172
56.0,0.5779923522272372
56.0,0.547507348929268
56.0,0.483839912408169
56.0,0.5317885293129414
56.0,0.4711733921203054
56.0,0.4124560265046187
56.0,0.47171716569286126
56.0,0.5059195204521831
56.0,0.38867696108380917
56.0,0.37484637161563966
56.0,0.3878403430998603
56.0,0.5426847104486031
56.0,0.5056594500640212
56.0,0.8508188303601797
56.0,0.5499296651613013
56.0,0.5261019834284804
56.0,0.5639217285994614
56.0,0.49717457632214507
56.0,0.4948857107037544
56.0,0.4773369950951455
56.0,0.5255513664105667
56.0,0.5899797480177146
56.0,0.49021009382445135
18.0,0.612777983771058
18.0,0.7160055336391097
18.0,0.6456367689714493
18.0,0.6301955036824237
18.0,0.7290045681160471
18.0,0.6654290878523791
18.0,0.6840299770898367
18.0,0.7449053530702934
18.0,0.6917645094201089
18.0,0.648954360996481
18.0,0.555722489197808
18.0,0.6054556302766534
18.0,0.6842202555773576
18.0,0.6245642844077887
18.0,0.5774643150664373
18.0,0.657963144797912
18.0,0.6553869278995205
18.0,0.692052505178401
18.0,0.7029359655906489
18.0,0.7141804142360872
18.0,0.5265116568933499
18.0,0.6880254293369908
18.0,0.5144128819195763
18.0,0.67592369757745
18.0,0.6232407805336629
18.0,0.6574243417428597
18.0,0.6374368413904548
18.0,0.5579519186352028
18.0,0.731705575116218
18.0,0.6507835030993663
18.0,0.6358449162709421
18.0,0.6264973892591587
18.0,0.5495313933389451
